db_id	question	hardness	query
bilim_insanı_1	En çok bilim insanının çalıştığı projenin ismi ve çalışma saatleri nelerdir?	extra	SELECT T1.İsim , T1.Saatler FROM Projeler AS T1 JOIN Atanma AS T2 ON T1.Kod = T2.Proje GROUP BY T2.Proje ORDER BY count(*) DESC LIMIT 1
bilim_insanı_1	Adı 'Smith' olan bir bilim insanının atandığı projenin ismini bul.	extra	SELECT T2.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T3.İsim LIKE '%Smith%'
bilim_insanı_1	İsmi 'Smith' kelimesi içeren bilim insanının atandığı projenin ismi nedir?	extra	SELECT T2.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T3.İsim LIKE '%Smith%'
bilim_insanı_1	Michael Rogers veya Carol Smith adlı bilim insanlarının atandığı projelerin toplam saatlerini bul.	extra	SELECT sum(T2.Saatler) FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T3.İsim = 'Michael Rogers' OR T3.İsim = 'Carol Smith'
bilim_insanı_1	Michael Rogers veya Carol Smith isimli bilim insanlarının görev aldığı projelerin çalışma saatlerinin toplamı nedir?	extra	SELECT sum(T2.Saatler) FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T3.İsim = 'Michael Rogers' OR T3.İsim = 'Carol Smith'
bilim_insanı_1	100 ve 300 saat arası iş gerektiren projelerin ismini bul.	easy	SELECT İsim FROM Projeler WHERE Saatler BETWEEN 100 AND 300
bilim_insanı_1	100 ile 300 saat arası zaman gereken projelerin isimleri nelerdir?	easy	SELECT İsim FROM Projeler WHERE Saatler BETWEEN 100 AND 300
bilim_insanı_1	Muammalı Paralaks' ve 'Zaman Meselesi' isimli projeler üzerinde çalışan bilim insanlarının isimlerini bul.	extra	SELECT T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.İsim = 'Zaman Meselesi' INTERSECT SELECT T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.İsim = 'Muammalı Paralaks'
bilim_insanı_1	Muammalı Paralaks' ve 'Zaman Meselesi' isimli projeler üzerinde çalışan bilim insanlarının isimleri nelerdir?	extra	SELECT T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.İsim = 'Zaman Meselesi' INTERSECT SELECT T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.İsim = 'Muammalı Paralaks'
bilim_insanı_1	Bütün bilim insanlarının isimlerini alfabetik sırada sırala.	easy	SELECT İsim FROM Bilimİnsanları ORDER BY İsim
bilim_insanı_1	Bilim insanlarının alfabetik sıraya göre isimleri nelerdir?	easy	SELECT İsim FROM Bilimİnsanları ORDER BY İsim
bilim_insanı_1	Her proje ismi için katılan bilim insanı sayısını bul.	medium	SELECT count(*) , T1.İsim FROM Projeler AS T1 JOIN Atanma AS T2 ON T1.Kod = T2.Proje GROUP BY T1.İsim
bilim_insanı_1	Bütün projelerin isimleri nelerdir ve her projeye kaç tane bilim insanı atanmıştır?	medium	SELECT count(*) , T1.İsim FROM Projeler AS T1 JOIN Atanma AS T2 ON T1.Kod = T2.Proje GROUP BY T1.İsim
bilim_insanı_1	300 saatten fazla süren projelere katılan bilim insanlarının sayısını bul.	hard	SELECT count(*) , T1.İsim FROM Projeler AS T1 JOIN Atanma AS T2 ON T1.Kod = T2.Proje WHERE T1.Saatler > 300 GROUP BY T1.İsim
bilim_insanı_1	300 saatten fazla süre gerektiren projelerin isimleri nelerdir ve her birine kaç tane bilim insanı atanmıştır?	hard	SELECT count(*) , T1.İsim FROM Projeler AS T1 JOIN Atanma AS T2 ON T1.Kod = T2.Proje WHERE T1.Saatler > 300 GROUP BY T1.İsim
bilim_insanı_1	Her bilim insanının çalıştığı proje sayısını ve bu bilim insanlarının isimlerini bul.	medium	SELECT count(*) , T1.İsim FROM Bilimİnsanları AS T1 JOIN Atanma AS T2 ON T1.SosyalGüvenlikNumarası = T2.Bilimİnsanı GROUP BY T1.İsim
bilim_insanı_1	Bilim insanlarının isimleri neler ve her biri kaç proje üzerinde çalışıyor?	medium	SELECT count(*) , T1.İsim FROM Bilimİnsanları AS T1 JOIN Atanma AS T2 ON T1.SosyalGüvenlikNumarası = T2.Bilimİnsanı GROUP BY T1.İsim
bilim_insanı_1	En uzun saatleri olan projeye atanmış bilim insanlarının sosyal güvenlik numarası ve ismini bul.	extra	SELECT T3.SosyalGüvenlikNumarası , T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.Saatler = (SELECT max(Saatler) FROM Projeler)
bilim_insanı_1	En çok saate sahip projede çalışan bilim insanlarının sosyal güvenlik numaraları ve isimleri nelerdir?	extra	SELECT T3.SosyalGüvenlikNumarası , T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.Saatler = (SELECT max(Saatler) FROM Projeler)
bilim_insanı_1	Herhangi bir projeye atanmış bilim insanlarının isimlerini bul.	easy	SELECT T2.İsim FROM Atanma AS T1 JOIN Bilimİnsanları AS T2 ON T1.Bilimİnsanı = T2.SosyalGüvenlikNumarası
bilim_insanı_1	Herhangi bir projeye atanmış bilim insanlarının isimleri nelerdir?	easy	SELECT T2.İsim FROM Atanma AS T1 JOIN Bilimİnsanları AS T2 ON T1.Bilimİnsanı = T2.SosyalGüvenlikNumarası
bilim_insanı_1	Daha görev atanmamış projelerin isimlerini seç.	hard	SELECT İsim FROM Projeler WHERE Kod NOT IN (SELECT Proje FROM Atanma)
bilim_insanı_1	Atanmayan projelerin isimleri nelerdir?	hard	SELECT İsim FROM Projeler WHERE Kod NOT IN (SELECT Proje FROM Atanma)
bilim_insanı_1	Hiçbir projeye atanmamış bilim insanlarının ismini bul.	hard	SELECT İsim FROM Bilimİnsanları WHERE SosyalGüvenlikNumarası NOT IN (SELECT Bilimİnsanı FROM Atanma)
bilim_insanı_1	Hiçbir projede görev verilmemiş bilim insanlarının isimleri nelerdir?	hard	SELECT İsim FROM Bilimİnsanları WHERE SosyalGüvenlikNumarası NOT IN (SELECT Bilimİnsanı FROM Atanma)
bilim_insanı_1	Herhangi bir projede görevlendirilmeyen bilim insanlarının sayısını bul..	extra	SELECT count(*) FROM Bilimİnsanları WHERE SosyalGüvenlikNumarası NOT IN (SELECT Bilimİnsanı FROM Atanma)
bilim_insanı_1	Hiçbir projeye atanmamış kaç tane bilim insanı vardır?	extra	SELECT count(*) FROM Bilimİnsanları WHERE SosyalGüvenlikNumarası NOT IN (SELECT Bilimİnsanı FROM Atanma)
bilim_insanı_1	En çok saate sahip projede çalışmayan bilim insanlarının isimlerini bul.	hard	SELECT İsim FROM Bilimİnsanları EXCEPT SELECT T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.Saatler = (SELECT max(Saatler) FROM Projeler)
bilim_insanı_1	Projede en fazla saat çalışmayan bilim insanlarının isimleri nelerdir?	hard	SELECT İsim FROM Bilimİnsanları EXCEPT SELECT T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.Saatler = (SELECT max(Saatler) FROM Projeler)
bilim_insanı_1	Alfabetik olarak proje ismi ve sonra bilim insanı ismi sırasına göre bütün bilim insanlarının isimlerini, projelerinin isimlerini ve her projede çalıştıkları saatleri listele.	hard	SELECT T1.İsim , T3.İsim , T3.Saatler FROM Bilimİnsanları AS T1 JOIN Atanma AS T2 ON T1.SosyalGüvenlikNumarası = T2.Bilimİnsanı JOIN Projeler AS T3 ON T2.Proje = T3.Kod ORDER BY T3.İsim , T1.İsim
bilim_insanı_1	Her bilim insanının ismi, çalıştıkları projelerin isimleri ve bu projelerin saatleri nelerdir? İlk proje ismine, sonra da bilim insanının ismine göre sırala.	hard	SELECT T1.İsim , T3.İsim , T3.Saatler FROM Bilimİnsanları AS T1 JOIN Atanma AS T2 ON T1.SosyalGüvenlikNumarası = T2.Bilimİnsanı JOIN Projeler AS T3 ON T2.Proje = T3.Kod ORDER BY T3.İsim , T1.İsim
bilim_insanı_1	Bitirilmesi en az zamana ihtiyaç duyan projenin ismini ve üzerinde çalışan bilim adamlarının isimlerini bul.	extra	SELECT T2.İsim , T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.Saatler = (SELECT min(Saatler) FROM Projeler)
bilim_insanı_1	En az saat gereken projenin ismi ve ona atanan bilim insanlarının isimleri nedir?	extra	SELECT T2.İsim , T3.İsim FROM Atanma AS T1 JOIN Projeler AS T2 ON T1.Proje = T2.Kod JOIN Bilimİnsanları AS T3 ON T1.Bilimİnsanı = T3.SosyalGüvenlikNumarası WHERE T2.Saatler = (SELECT min(Saatler) FROM Projeler)
şarap_1	En yüksek skor alan şarabın ismi nedir?	medium	SELECT İsim FROM şarap ORDER BY Skor LIMIT 1
şarap_1	En yüksek skor alan şarabın ismini ver.	medium	SELECT İsim FROM şarap ORDER BY Skor LIMIT 1
şarap_1	En yüksek skoru olan şarap hangi şaraphanedendir?	medium	SELECT Şaraphane FROM şarap ORDER BY Skor LIMIT 1
şarap_1	En yüksek skor alan şarabın yapıldığı şaraphane hangisidir?	medium	SELECT Şaraphane FROM şarap ORDER BY Skor LIMIT 1
şarap_1	2008 yılında üretilen tüm şarapların isimlerini bul.	easy	"SELECT İsim FROM şarap WHERE Yıl = ""2008"""
şarap_1	20082de üretilmiş bütün şarapların isimleri nelerdir?	easy	"SELECT İsim FROM şarap WHERE Yıl = ""2008"""
şarap_1	Bütün şarapların üzümlerini ve unvanlarını sırala.	medium	SELECT Üzüm , Unvan FROM şarap
şarap_1	Her şarabın üzümleri ve isimleri nelerdir?	medium	SELECT Üzüm , Unvan FROM şarap
şarap_1	Bütün şarapların isimlerini ve skorlarını listele.	medium	SELECT İsim , Skor FROM şarap
şarap_1	Bütün şarapların isimleri ve skorları nelerdir?	medium	SELECT İsim , Skor FROM şarap
şarap_1	Bütün unvanların alanlarını ve ilçelerini sırala?	medium	SELECT Alan , İlçe FROM unvanlar
şarap_1	Bütün unvanların alanları ve ilçeleri nelerdir?	medium	SELECT Alan , İlçe FROM unvanlar
şarap_1	2010'dan önce üretilen şarapların fiyatları nelerdir?	easy	SELECT Fiyat FROM şarap WHERE Yıl < 2010
şarap_1	2010'dan önce üretilen şarapların fiyatlarını döndür.	easy	SELECT Fiyat FROM şarap WHERE Yıl < 2010
şarap_1	Skoru 90'dan yüksek olan bütün farklı şarapların isimlerini listele.	easy	SELECT İsim FROM şarap WHERE Skor > 90
şarap_1	90'dan yüksek skor almış şarapların isimleri nelerdir?	easy	SELECT İsim FROM şarap WHERE Skor > 90
şarap_1	Kırmızı renkli üzümden yapılan tüm farklı şarapların isimlerini listele.	medium	"SELECT DISTINCT T2.İsim FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Kırmızı"""
şarap_1	Kırmızı üzümlerden yapılmış şarapların isimleri nelerdir?	medium	"SELECT DISTINCT T2.İsim FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Kırmızı"""
şarap_1	North Coast bölgesinde unvanı olan farklı bütün şarapların isimlerini bul.	medium	"SELECT DISTINCT T2.İsim FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.Alan = ""North Coast"""
şarap_1	North Coast bölgesinde unvanı olan farklı bütün şarapların isimleri nedir?	medium	"SELECT DISTINCT T2.İsim FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.Alan = ""North Coast"""
şarap_1	Robert Biale şaraphanesinde üretilen kaç tane şarap var?	easy	"SELECT count(*) FROM şarap WHERE Şaraphane = ""Robert Biale"""
şarap_1	Robert Biale şaraphanesinde üretilen şarap sayısını bul.	easy	"SELECT count(*) FROM şarap WHERE Şaraphane = ""Robert Biale"""
şarap_1	Napa İlçesinde kaç tane unvan var?	easy	"SELECT count(*) FROM unvanlar WHERE İlçe = ""Napa"""
şarap_1	Napa ilçesinde unvanların sayısını say.	easy	"SELECT count(*) FROM unvanlar WHERE İlçe = ""Napa"""
şarap_1	Bana Sonoma ilçesinde unvanlı şekilde üretilen şarapların ortalama fiyatını ver.	medium	"SELECT AVG(T2.Fiyat) FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.İlçe = ""Sonoma"""
şarap_1	Sonoma ilçesinde üretilen şarapların ortalama fiyatı nedir?	medium	"SELECT AVG(T2.Fiyat) FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.İlçe = ""Sonoma"""
şarap_1	Beyaz renkli üzümlerden yapılmış şarapların isimleri ve skorları nelerdir?	medium	"SELECT T2.İsim , T2.Skor FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Beyaz"""
şarap_1	Beyaz üzümden yapılan şarapların isimlerini ve skorlarını ver.	medium	"SELECT T2.İsim , T2.Skor FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Beyaz"""
şarap_1	Central Coast bölgesindeki ve 2005 yılından önce üretilen unvanlardan elde edilen kazançların maksimum fiyatını bul.	medium	"SELECT max(T2.Fiyat) FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.Alan = ""Central Coast"" AND T2.Yıl < 2005"
şarap_1	Central Coast alanındaki unvanlarda 2005'ten önce üretilmiş şarapların maksimum fiyatını bul.	medium	"SELECT max(T2.Fiyat) FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.Alan = ""Central Coast"" AND T2.Yıl < 2005"
şarap_1	90'dan yüksek skor almış şarap üretiminde kullanılan beyaz üzümleri bul.	medium	"SELECT DISTINCT T1.Üzüm FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Beyaz"" AND T2.Skor > 90"
şarap_1	90'ın üzerinde skora sahip şarap üretmek için kullanılan beyaz üzümü bul.	medium	"SELECT DISTINCT T1.Üzüm FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Beyaz"" AND T2.Skor > 90"
şarap_1	Fiyatı 50'den fazla olan ve kırmızı renkli üzümlerden yapılmış şaraplar nelerdir?	medium	"SELECT T2.İsim FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Kırmızı"" AND T2.Fiyat > 50"
şarap_1	Kırmızı şaraptan yapılıp fiyatı 50'nin üzerinde olan şarapların isimleri nelerdir?	medium	"SELECT T2.İsim FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm WHERE T1.Renk = ""Kırmızı"" AND T2.Fiyat > 50"
şarap_1	Fiyatları 50'nin altında olan ve Monterey ilçesinde ismi geçen şaraplar nelerdir?	medium	"SELECT T2.İsim FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.İlçe = ""Monterey"" AND T2.Fiyat < 50"
şarap_1	Fiyatı 50'nin altında ve Monterey ilçesideki unvanlarda üretilmiş şarapların isimlerini ver.	medium	"SELECT T2.İsim FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan WHERE T1.İlçe = ""Monterey"" AND T2.Fiyat < 50"
şarap_1	Farklı üzümlerle üretilen şarap sayıları nelerdir?	medium	SELECT count(*) , Üzüm FROM şarap GROUP BY Üzüm
şarap_1	Her üzüm için kaç şarap var?	medium	SELECT count(*) , Üzüm FROM şarap GROUP BY Üzüm
şarap_1	Farklı yıllar için şarapların ortalama ücretleri nelerdir?	medium	SELECT avg(Fiyat) , Yıl FROM şarap GROUP BY Yıl
şarap_1	Her sene üretilen şarapların ortalama fiyatları nelerdir?	medium	SELECT avg(Fiyat) , Yıl FROM şarap GROUP BY Yıl
şarap_1	Fiyatları John Anthony şaraphanesindeki bazı şaraplardan daha yüksek olan tüm şarapların farklı isimlerini bul.	hard	"SELECT DISTINCT İsim FROM şarap WHERE Fiyat > (SELECT min(Fiyat) FROM şarap WHERE Şaraphane = ""John Anthony"")"
şarap_1	John Anthony şaraphanesindeki herhangi bir şaraptan daha pahalı olan şarapların farklı isimleri nelerdir?	hard	"SELECT DISTINCT İsim FROM şarap WHERE Fiyat > (SELECT min(Fiyat) FROM şarap WHERE Şaraphane = ""John Anthony"")"
şarap_1	Farklı şarap isimlerini alfabetik sırada sırala.	easy	SELECT DISTINCT İsim FROM şarap ORDER BY İsim
şarap_1	Alfabetik sıraya göre sıralanmış şarapların isimleri nelerdir?	easy	SELECT DISTINCT İsim FROM şarap ORDER BY İsim
şarap_1	Fiyat sırasına göre bütün farklı şarapların isimlerini listele.	easy	SELECT DISTINCT İsim FROM şarap ORDER BY Fiyat
şarap_1	Artan fiyata göre şarapların isimleri nelerdir?	easy	SELECT DISTINCT İsim FROM şarap ORDER BY Fiyat
şarap_1	2010 yılı öncesinde en fazla şarap üreten alan hangisidir?	extra	SELECT T1.Alan FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan GROUP BY T2.Unvan HAVING T2.Yıl < 2010 ORDER BY count(*) DESC LIMIT 1
şarap_1	2010'dan önce en fazla şarabı üretmiş unvanın alanı nedir?	extra	SELECT T1.Alan FROM unvanlar AS T1 JOIN şarap AS T2 ON T1.Unvan = T2.Unvan GROUP BY T2.Unvan HAVING T2.Yıl < 2010 ORDER BY count(*) DESC LIMIT 1
şarap_1	En yüksek ortalama fiyata sahip şarap ürünüyle ilişkili üzümün rengi nedir?	extra	SELECT T1.Renk FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm GROUP BY T2.Üzüm ORDER BY AVG(Fiyat) DESC LIMIT 1
şarap_1	Şarap ürünleri ortalama fiyatı en yüksek olan üzümün rengini belirt.	extra	SELECT T1.Renk FROM üzümler AS T1 JOIN şarap AS T2 ON T1.Üzüm = T2.Üzüm GROUP BY T2.Üzüm ORDER BY AVG(Fiyat) DESC LIMIT 1
şarap_1	2000 yılından önce veya 2010 yılından sonra üretilmiş şarapların farklı isimlerini bul.	medium	SELECT DISTINCT İsim FROM şarap WHERE Yıl < 2000 OR Yıl > 2010
şarap_1	2000'den önce veya 2010'dan sonra yapılmış şarapların farklı isimlerini ver.	medium	SELECT DISTINCT İsim FROM şarap WHERE Yıl < 2000 OR Yıl > 2010
şarap_1	50 ve 100 arasında şaraplar üreten farklı şaraphaneleri bul.	easy	SELECT DISTINCT Şaraphane FROM şarap WHERE Fiyat BETWEEN 50 AND 100
şarap_1	50 ve 100 arasında şaraplar üreten farklı şaraphaneler nelerdir?	easy	SELECT DISTINCT Şaraphane FROM şarap WHERE Fiyat BETWEEN 50 AND 100
şarap_1	2009 yılında üretilip Zinfandel üzümü kullanılan şarapların ortalama fiyatları ve kasaları nelerdir?	hard	"SELECT AVG(Fiyat) , AVG(Kasa) FROM şarap WHERE Yıl = 2009 AND Üzüm = ""Zinfandel"""
şarap_1	Zinfandel üzümlerinden yapılan şarapların 2009 yılı ortalama fiyatlarını ve kasalarını ver.	hard	"SELECT AVG(Fiyat) , AVG(Kasa) FROM şarap WHERE Yıl = 2009 AND Üzüm = ""Zinfandel"""
şarap_1	St. Helena unvanı tarafından üretilmiş şarapların maksimum fiyatı ve skoru nedir?	medium	"SELECT max(Fiyat) , max(Skor) FROM şarap WHERE Unvan = ""St. Helena"""
şarap_1	St. Helena unvanlı üretilmiş şarapların maksimum fiyatını ve skorunu ver.	medium	"SELECT max(Fiyat) , max(Skor) FROM şarap WHERE Unvan = ""St. Helena"""
şarap_1	Her yıl şarapların maksimum fiyatı ve puanı nedir?	medium	SELECT max(Fiyat) , max(Skor) , Yıl FROM şarap GROUP BY Yıl
şarap_1	Her yıl için şarapların maksimum fiyatı ve skoru nedir?	medium	SELECT max(Fiyat) , max(Skor) , Yıl FROM şarap GROUP BY Yıl
şarap_1	Unvana göre gruplanmış şekilde şarapların ortalama fiyatları ve skorları nelerdir?	medium	SELECT avg(Fiyat) , avg(Skor) , Unvan FROM şarap GROUP BY Unvan
